created_at,user_id,text
Sun Dec 18 10:21:52 +0000 2022,4686341648,@AidelZack Vu que tu me trouve trop grosse pour rester avec moi j'espère que tu finiras très gros et que des gens te feront la réflexion
Sun Dec 18 10:21:51 +0000 2022,1035690729752985601,@TeddyJeanMarie1 Gros il fou la haine il parle et il gagne mdr
Sun Dec 18 10:21:51 +0000 2022,1262658242863345666,"@FabRaynal @vaesen_roland C'est tout ce qui reste en magasin aux fantoches, ambianceurs, poissonniers et comiques d… https://t.co/wKT9PLkGN5"
Sun Dec 18 10:21:47 +0000 2022,724982917215215616,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…"
Sun Dec 18 10:21:47 +0000 2022,1506628633833656327,@Chehvalry Ya des gens dans la communauté naruto ils sont trop debile
Sun Dec 18 10:21:46 +0000 2022,1581273641030909952,@SandraOrchidee Tu as entièrement raison bonne journée gros gros bisous ❤️❤️❤️❤️
Sun Dec 18 10:21:43 +0000 2022,1533754775824646145,@printempsrepub C'est qui ??
Sun Dec 18 10:21:42 +0000 2022,1582313051402928131,@linda_vronsky @sandrousseau La gauche française deporterait les français pour loger le Saint Migrant chez les particuliers
Sun Dec 18 10:21:42 +0000 2022,1265729186876063751,"RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…"
Sun Dec 18 10:21:41 +0000 2022,1011693908,RT @Louuve71: @its_elisha_ Elle veut que du buzz vous lui donne ce qu'elle veut elle c'est très bien ce qu'elle fait elle se fou de votre G…
Sun Dec 18 10:21:40 +0000 2022,1057330338,Le plus gros poisseux de l’histoire c’est lui. Mettez tout votre argent sur la France. C’est écrit https://t.co/r7jh2yLrum
Sun Dec 18 10:21:38 +0000 2022,1411813219480526852,mais vegedream est trop en retard. il a manquait l’occasion d’avoir un gros chèque
Sun Dec 18 10:21:37 +0000 2022,1654168604,"RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs"
Sun Dec 18 10:21:35 +0000 2022,1438605834183970818,@totozzpich2 @DDoouww @_BeFootball bah t’as le droit de pas l’aimer mais l’insulter de grosse pute pour rien = t’es aigri mec
Sun Dec 18 10:21:31 +0000 2022,1339196420486787072,@QuelleEpoqueOff @MLP_officiel @fredmusa @LeaSalame Tu n'a jamais vu la misère de tes pripre yeux vient voir un qua… https://t.co/MtZcMrU1aI
Sun Dec 18 10:21:30 +0000 2022,781897309005176832,"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re…"
Sun Dec 18 10:21:27 +0000 2022,1304667460717641728,"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re…"
Sun Dec 18 10:21:26 +0000 2022,1039958691359977473,@VSGPrince_ Gros bébé
Sun Dec 18 10:21:25 +0000 2022,1384895621329559556,@naomifrms sal conne c’est une disquette
Sun Dec 18 10:21:24 +0000 2022,73588425,"@nicolas_pillet Avec un petit coeur derrière le ""pute"", ça aurait tout changé."
Sun Dec 18 10:21:20 +0000 2022,1000700125768044544,"RT @lRLwillgraham: ""credit  agricole""  fils  de pute  on  est  au  moyen  age  jdois  payer  le  seigneur  en  blé"
Sun Dec 18 10:21:19 +0000 2022,1258621405559742467,@saw_smt8 bientôt tva passer dans sa radio aek un gros teh
Sun Dec 18 10:21:15 +0000 2022,716363445604655105,@CORNEVILLE @gaskellmarianne @Sweetiestdreams @FlorenceLepers @AnasataciaS1 @coco30330 @danoo77711… https://t.co/Hry4TOXVIB
Sun Dec 18 10:21:14 +0000 2022,855769435956760577,"RT @Brolo97: @ghettoblaster57 @FrenchRapUS ""je le répète depuis octobre"" mais personne te connais gros"
Sun Dec 18 10:21:14 +0000 2022,1320014055709511680,"RT @MSF_france: [Journée internationale des migrant·es] 
Les personnes migrantes subissent de graves atteintes quotidiennement aux frontièr…"
Sun Dec 18 10:21:09 +0000 2022,1575668763835305984,@bukoluciowski @ArnaultRaphael @prefetrhone Faut être bons joueurs. Et puis vous avez l'habitude de prendre des bra… https://t.co/eJtvKdYlkX
Sun Dec 18 10:21:09 +0000 2022,1495560648033542144,"@Jordan31792334 @FranceRMCF @lequipe Il a dit qu'il ne SELECTIONNERAIT pas de joueurs incertains. 
Renvoyer un joue… https://t.co/bjoFLfXy7E"
Sun Dec 18 10:21:08 +0000 2022,1293112475576152065,@avi_atias Fils de pute
Sun Dec 18 10:21:08 +0000 2022,1489341679572295682,RT @couchloukoum__: Dans le dossier harcèlement dans la télé-réalité on a pas assez parlé du cas Anais sur Martika
Sun Dec 18 10:21:06 +0000 2022,1589578104594374657,@CEncoreMoiEvan je suis trop conne je l’ai pas écrit
Sun Dec 18 10:21:06 +0000 2022,2973384232,"@zazafontaine42 Merci douce Isabelle 🌹😙
Tes amies peuvent être d'un bon conseil , mais écoute ton coeur également .… https://t.co/RVp2apNHlW"
Sun Dec 18 10:21:04 +0000 2022,1255535040420773890,@elias__abs @Tokanim_FR En gros ils ont repris ça qui était dans le trailer pré anime https://t.co/kZGS96TAPF… https://t.co/6NarzAULOl
Sun Dec 18 10:21:03 +0000 2022,1375859005545938952,"@ArSaintMartin @picharbonnier T'en avais du temps à perdre dis donc pour nous concocter ce petit même, gros bosseur… https://t.co/CpYsfVXPlY"
Sun Dec 18 10:21:02 +0000 2022,379173479,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…
Sun Dec 18 10:21:02 +0000 2022,1205425101367328768,RT @DeeploInsoumis: @Clem_Autain on aimerait comprendre par quel miracle vous êtes passée de la défense de DSK au harcèlement de @AQuatenne…
Sun Dec 18 10:21:01 +0000 2022,470928790,@jd_forge @BastianelliRoma @Marcovert4 @MichelleTouss32 C’est en effet je pense le plus gros #Complot du 20ème sièc… https://t.co/f9r4LnrA6f
Sun Dec 18 10:20:57 +0000 2022,244094974,"RT @franceinfo: ⚡ Violences conjugales : 208 000 victimes ont été recensées par le ministère de l'Intérieur en 2021, en hausse de 21% par r…"
Sun Dec 18 10:20:56 +0000 2022,970021398738546689,RT @FFLose: Ça parle de Varane et Konaté malades mais le vrai gros risque c’est que la chatte à DD choppe le fameux virus. Tant qu’elle ser…
Sun Dec 18 10:20:55 +0000 2022,1155256500710989825,"RT @BrahimTouza: @PatrickAdemo Mais sal débile on est à 2 doigt de rater l’avion tu tweet, concentre toi on est même pas à l’aéroport on es…"
Sun Dec 18 10:20:54 +0000 2022,1574475348816838657,"PTDRRR mais à aucun moment ils se sont dit que c’es une mauvaise idée "" T'es un renoi, t'es pas musulman. Tu pries… https://t.co/3pc2wX8o4o"
Sun Dec 18 10:20:54 +0000 2022,811896091746701312,"RT @jfpoisson78: Crise #Covid_19, conflit #UkraineRussiaWar, mis au ban #orban et Hongrois...  L'UE se fait de plus en plus donneuse de leç…"
Sun Dec 18 10:20:52 +0000 2022,1204835847641714688,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…
Sun Dec 18 10:20:50 +0000 2022,566663792,"@GeekNfit @d_debats @AntoineGoya @WXelka Vu que de ton propre aveu, ta conception du débat se limite à une joute ve… https://t.co/bPsJgBFKEx"
Sun Dec 18 10:20:49 +0000 2022,768911109231378432,"RT @evatarace: Yousra nique bien ta mère sale pute, elle m’a vnr avec son tieb"
Sun Dec 18 10:20:48 +0000 2022,1203452712043581446,@blackstosaki @Shyowhynot Attention à ce que tu réponds gros
Sun Dec 18 10:20:48 +0000 2022,4250834835,@urbany73 @MarjorieClair11 @SBEN1272 @Isabel723277471 @Pilotte_daniel @anjie2fce @Frannycrazy13 @PhilippeDubarr2 Me… https://t.co/CIYkoL8kQQ
Sun Dec 18 10:20:48 +0000 2022,377671946,"RT @Clem_Autain: Salah Hamouri est expulsé en France après des mois de harcèlement judiciaire. 

Constitutant un précédent juridique, cette…"
Sun Dec 18 10:20:47 +0000 2022,844899392440188928,@AmauryBrelet J espère qu elle sera condamnée cette conne
Sun Dec 18 10:20:47 +0000 2022,1566341794694156288,RT @49dloading: @a37sn 104 matchs en 2 mois sale gros puant
Sun Dec 18 10:20:45 +0000 2022,1275364493355253763,"@tvlofficiel Le mec, il vivait dans une hutte en paille. En bafouant les lois de la France, il se retrouve à vivre… https://t.co/fGz9I0PqAz"
Sun Dec 18 10:20:45 +0000 2022,2379297400,RT @AlainSobi1: @JANGUYENVANTAM @pjacquemain @GDarmanin Et un gros collabo de l’islamo gauchisme.
Sun Dec 18 10:20:43 +0000 2022,1593660006796328960,@22Wiper @haaw_s @99itskeeee Dans tout les cas c’est un homme donc ce n’est pas de l’autodérision qu’est-ce que tu… https://t.co/f8S8jI4Nki
Sun Dec 18 10:20:43 +0000 2022,609272768,RT @tanguiin: Faut être un sacré fils de pute pour avoir porté le maillot de l’EDF et dire une chose pareille
Sun Dec 18 10:20:41 +0000 2022,1479539338769797127,@ghiiiiiis Poisson ascendant connasse 🤗🤗
Sun Dec 18 10:20:40 +0000 2022,1512398801780330498,"RT @alaingresh: @OrientXXI a atteint 90 % de son objectif. Lectrices et lecteurs encore un effort, 5000 euros à collecter. Les petits comme…"
Sun Dec 18 10:20:39 +0000 2022,1065403506,RT @RomainCG75: Gros Rappel ! La France doit les éteindre dimanche. #ARGFRA #FIFAWorldCup  https://t.co/ORRdQsjnlY
Sun Dec 18 10:20:39 +0000 2022,2379297400,"RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…"
Sun Dec 18 10:20:36 +0000 2022,1418907018409218064,Bonjour bonne journée gros gros bisous 😇💨💦💋💋💋 https://t.co/lxhmzUHhpA
Sun Dec 18 10:20:34 +0000 2022,1347681869807181825,"Plus besoin de déguisement, je suis définitivement votre plus gros clown. C’est fou ça. Ça doit être l’humour de me… https://t.co/AChrG8cXjk"
Sun Dec 18 10:20:33 +0000 2022,79783511,"@ks_mikey C'est un terme technique, notamment dans la création de jeux-vidéos. En gros c'est l'ordinateur qui génèr… https://t.co/WhpxuT2PYb"
Sun Dec 18 10:20:31 +0000 2022,1238508973,@ActuFoot_ @Betclic arretez d’inciter aux paris sportifs bande de fils de pute
Sun Dec 18 10:20:30 +0000 2022,1532010434760523776,@RMCsport Oh mais vous rêvez de lui ? Bande de clochard laissez le tranquille même quand il joue pas il prend toute… https://t.co/8rAh9HzVqh
Sun Dec 18 10:20:28 +0000 2022,1367058163602771971,"Yaoundé aime les mariages avec les gros titres.
Il vient d'où ?
Ses parents font quoi?
Il a quel poste?"
Sun Dec 18 10:20:25 +0000 2022,1418967154133721093,"@barriere_dr Ah bah ça va alors , ils sont pas morts tout va bien gros fils de pute"
Sun Dec 18 10:20:23 +0000 2022,1422909661532000256,@Elisabeth_Borne janvier sera brulant pour la réforme des retraites ... J'etais meunier une retraite a 64/65 c'est… https://t.co/nUoAAOPTTn
Sun Dec 18 10:20:22 +0000 2022,1292506006531055618,Y’a une tante qui m’a sorti : « t’as embelli » en gros avant j’étais moche 😶
Sun Dec 18 10:20:21 +0000 2022,1336258341455224832,"RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…"
Sun Dec 18 10:20:21 +0000 2022,81326036,"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re…"
Sun Dec 18 10:20:20 +0000 2022,1205755629069045760,Mdrrr jaurais grv été un renoi soukali sah https://t.co/jrneDZfjp6
Sun Dec 18 10:20:20 +0000 2022,209248818,"@BilgerPhilippe @lequipe Dans un pays de dormeurs, plus c'est gros et plus ça passe, c'est aussi ça la chienlit ins… https://t.co/axV32d1QvS"
Sun Dec 18 10:20:20 +0000 2022,1579552566366638090,RT @monsieurnaudin: S’il était migrant illégal et s’était appelé Djibril il aurait été logé dans un château … Merci la France de #Macron 🤮🤮🤮
Sun Dec 18 10:20:20 +0000 2022,4049481796,@HHigana En même temps regarde où il cale son gros orteil.
Sun Dec 18 10:20:16 +0000 2022,2894493934,"@p_duval @pjacquemain @GDarmanin Je me répète : nos Pires ennemis sont, hélas, dans notre propre camp !
L'esprit… https://t.co/QRTY4hmeCn"
Sun Dec 18 10:20:16 +0000 2022,1331902692726370306,"Aller un petit Diablo à 96.66..666...666...666 USD. 🤣🤣
En gros, vends ton âme au diable et fais toi Cucker. Cette m… https://t.co/HgWxxgUeqq"
Sun Dec 18 10:20:15 +0000 2022,1064679492130623488,"RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs"
Sun Dec 18 10:20:14 +0000 2022,519757886,RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…
Sun Dec 18 10:20:12 +0000 2022,849329611041329154,"RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs"
Sun Dec 18 10:20:11 +0000 2022,1552288010418388993,"ILS DOIVENT BIEN SE MARRER LE COUPLE FACTICE (LA PUTE ET PÉDALE) DE L'UKRAINE, DE VOIR LES STUPIDES CONS D'EUROPÉEN… https://t.co/WMlhCGkwI2"
Sun Dec 18 10:20:08 +0000 2022,1325439872610525184,RT @charliemedusa: dans le métro bondé quelqu’un s’est fait pousser par des gens qui entraient en masse et a lâché « Pécresse !! » puis que…
Sun Dec 18 10:20:07 +0000 2022,373488217,"@siaraa123 @Mikaelhymst @letheoricien228 Les causes sont multiples. L'alimentation en fait parti comme les gènes, l… https://t.co/Im2kPTcdl4"
Sun Dec 18 10:20:06 +0000 2022,541233912,@_AlexdeCastro_ C’est juste un gros con ! C’est pas un scoop !
Sun Dec 18 10:20:06 +0000 2022,2951121568,RT @lux_morgana: Depuis le 20 novembre j’ai tjr laissé mon mec regarder la cdm en paix mais pour une soirée miss France c’est « prends la t…
Sun Dec 18 10:20:05 +0000 2022,1291894662672920581,@iNiize_ Nique ta mere la pute
Sun Dec 18 10:20:03 +0000 2022,1574808161525047301,"@STERNDP @ZohraBitan Il y a parmi ces ""crétins"" des personnes qui cultivent leur propre cannabis pour justement sor… https://t.co/kiSgFbTExh"
Sun Dec 18 10:20:03 +0000 2022,999930342982250496,"@x0n_i C'est pas condescendant c'est la réalité : Harcèlement, homophobie, transphobie, racisme... J'en ai vu passe… https://t.co/j5ztv1XLJT"
Sun Dec 18 10:20:01 +0000 2022,1517820127248621568,Travailler pour Edenred qui propose que 4% d'augmentation salariale... C'est vraiment des gros rat
Sun Dec 18 10:19:58 +0000 2022,1465628413167874049,"RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…"
Sun Dec 18 10:19:56 +0000 2022,1488213877909241858,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…"
Sun Dec 18 10:19:56 +0000 2022,1048314274693767171,"RT @mutisalen: Pour le rattrapage des prières manquées depuis des années.

Vous pouvez vous organisez comme vous voulez.

Certains rajouten…"
Sun Dec 18 10:19:54 +0000 2022,1487882173,Si il se venge sur le renoi elle va faire la salope qui pleure c’est pour ça qu’ils font être durs sur ces femmes q… https://t.co/RmerRebw4i
Sun Dec 18 10:19:49 +0000 2022,1498745813748658186,@Lilouisback2 @nikop17 Elle avait qu’à être footballeuse cette connasse de @MarieLaureGB au lieu de se plaindre
Sun Dec 18 10:19:45 +0000 2022,1308073208420208640,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…"
Sun Dec 18 10:19:41 +0000 2022,1443885131731714049,Go chercher les bières pour 16h.. un gros match nous attend 🇫🇷
Sun Dec 18 10:19:39 +0000 2022,1581997643819061251,RT @E2Villiers: Devenez migrant l’Etat 🙌vous offre la vie de Château ! 🥹 https://t.co/7NbjfZ9aer
Sun Dec 18 10:19:39 +0000 2022,1450533148152979462,@jjgkluv Un gros gros manque vraiment 😢
Sun Dec 18 10:19:39 +0000 2022,1084508983048785920,@DM__700 @MUnitedFR @Plettigoal Lache ça gros vous aimez trop vous plaindre il performe faut le laisser
Sun Dec 18 10:19:37 +0000 2022,1587802527311036419,"@sheeshhh234 @_BeFootball Mais vous êtes débile, dernière WC de messi contre une équipe de France qui sera encore l… https://t.co/QohUVKpTC9"
Sun Dec 18 10:19:36 +0000 2022,1518876276806893569,"@nathanpsmad Ça suffit ce harcèlement contre la population ?!
Les gens savent ce qu'ils ont a faire bordel !
On fai… https://t.co/H4kblxHeQC"
Sun Dec 18 10:19:35 +0000 2022,1466782840125902852,N’en voulons pas à Booker pour ça. Il est normal d’essayer d’atteindre la barre des 60 points. Zion a aussi tapé un… https://t.co/TzINqUsQN6
Sun Dec 18 10:19:34 +0000 2022,743813216384454656,"RT @Clem_Autain: Salah Hamouri est expulsé en France après des mois de harcèlement judiciaire. 

Constitutant un précédent juridique, cette…"
Sun Dec 18 10:19:33 +0000 2022,103983460,RT @CarolinaTibou: @CBeaune @Elisabeth_Borne @YaelBRAUNPIVET @Amiel_David_ @PierreCazeneuve @NadiaHAI78 @jrcazeneuve @gouvernementFR @Ecolo…
Sun Dec 18 10:19:32 +0000 2022,1413868909032321028,@Lucy51602801 Bonjour ma jolie Lucy passe un magnifique dimanche et un bon match ALLEZ LA FRANCE 🇨🇵 gros gros bisou… https://t.co/3e835ZtqXS
Sun Dec 18 10:19:31 +0000 2022,768083307586347012,RT @ALEJANDRAPobeda: @zazafontaine42 ☀️😇☀️😇☀️😇☀️😇bon dimanche et gros bisous l'ami☀️☀️☀️☀️☀️☀️ https://t.co/6CtXXTt1kk
Sun Dec 18 10:19:24 +0000 2022,1344574149075853313,"RT @BweliTribe: Pour cette dernière, nous avons mis à contribution les 2 graphistes qui nous ont aidés en les faisant collaborer exceptionn…"
Sun Dec 18 10:19:22 +0000 2022,1428645097810374662,@PepeTheCharles Bon anniversaire gros bg !
Sun Dec 18 10:19:21 +0000 2022,1321131720981286912,@Mz_78210 @nahel_weldik @lukelucassss7 @MontCorvo_Off En gros Zoro n'a jamais été plus rapide que king sans ses fla… https://t.co/A2ULnE6rNl
Sun Dec 18 10:19:21 +0000 2022,1446534746918502410,RT @ihategu: écoute moi bien la sale pute qui a cassé la gueule a ma mère enceinte qui va au lycée fustel de coulange a massy dans le 91 je…
Sun Dec 18 10:19:21 +0000 2022,733149218,"RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs"
Sun Dec 18 10:19:21 +0000 2022,1128951677451530241,RT @lubellule4: Bonjour tout le monde je suis venue vous souhaiter un excellent dimanche en famille où entres ami(e)s le principal c’est d’…
Sun Dec 18 10:19:20 +0000 2022,1604257292869853184,@MARIA224K Car c’est des gros radin
Sun Dec 18 10:19:19 +0000 2022,1167945445,"Thriller, romance, harcèlement scolaire et combat https://t.co/9FnGsRUSz7"
