created_at,user_id,text
Mon Dec 26 18:36:12 +0000 2022,1444735567254769664,@peachyamberly tous les jours je remercie le ciel d'être lesbienne 🧘🏻‍♀️
Mon Dec 26 18:35:39 +0000 2022,1255189575959564288,@SudRadio Ils se sont habitués à facturer 60€ pd le covid …voilà la raison …
Mon Dec 26 18:34:30 +0000 2022,499236877,@rat2paris pardon?? regarde les photos de Deauville pd
Mon Dec 26 18:34:18 +0000 2022,1530938315142225921,@LaPvlga mdr a ouais lesbienne et ienclit jusqu'au bout toi
Mon Dec 26 18:34:17 +0000 2022,1479903894725545985,@Litteul_Kevin @heubeu31 @papidou07 @PatrickFerstler @RaquelGarridoFr Une insulte homophobe c est une insulte mais… https://t.co/SuHZeMfIie
Mon Dec 26 18:34:03 +0000 2022,807197372,"@OMcomps_ @Amine_000 A oui feinte de corps au milieu du terrain il sait le faire, parcontre 0but en championnat et… https://t.co/iSoqb6vavm"
Mon Dec 26 18:33:46 +0000 2022,3140372831,"Majib, je lui laisse une DERNIÈRE chance. Il a dit qu’il était plus fou que Malika, on attend de voir. Si pas, il est PD. #Karma"
Mon Dec 26 18:31:42 +0000 2022,1515596565955629056,@Jackwisle @KingDiopIsBack @_BeFootball Mais je pense qu'on a pas vu les mêmes matchs. Mbappe est a des années lumi… https://t.co/BVf3a3PgB3
Mon Dec 26 18:28:24 +0000 2022,1038540936819683334,"@Ananasblgr Les gens ils ont des dons spirituel de guérisseur, de la parole, les langues ou la foie les miracles

E… https://t.co/wqMtXjXA3c"
Mon Dec 26 18:27:13 +0000 2022,714796884414570496,"@Capricia_mandal Si ma copine n'est pas lesbienne,ça devrait aller..."
Mon Dec 26 18:27:12 +0000 2022,1257395237514813442,je suis lesbienne certifie !!!!!! https://t.co/PpNDYIS7Zs
Mon Dec 26 18:26:31 +0000 2022,1605560114261417985,@GarciaLon2 @Victor_Massilia @ameliesecours @sofia_sofia563 certains pensent que le fait d’être gay ou lesbienne es… https://t.co/VU5Ffc0YMt
Mon Dec 26 18:24:36 +0000 2022,1963270129,"@Daria_Darolina C'est pour ça que tu m'aime plus, t'es devenue lesbienne 😢😔"
Mon Dec 26 18:23:15 +0000 2022,1579821493290237953,@encoredack Ce sont des hommes donc tu es un peu pd
Mon Dec 26 18:19:57 +0000 2022,1419742266604859397,On dit gouine ... https://t.co/i6IbWfu7yJ
Mon Dec 26 18:17:16 +0000 2022,220760628,Je suis une humble femme lesbienne et mes principes ont des limites
Mon Dec 26 18:16:22 +0000 2022,1494760285068054532,@VB_1805 @Arthica21 @neyzleAFC VIVE LES PD 🏳️‍🌈🏳️‍🌈🏳️‍🌈
Mon Dec 26 18:15:34 +0000 2022,4827569875,Messi baise trop ce pd c une d 🤣🤣 https://t.co/fkiwXq6jtg
Mon Dec 26 18:15:01 +0000 2022,3608882237,"Fever de angele et dua lupa est toujours à ce jour la plus grosse chanson de lesbienne qui existe, merci à elles"
Mon Dec 26 18:14:24 +0000 2022,1338236879691517956,Avant que ça crie je ne dénigre aucune orientation mais de dire que Zoe est lesbienne car elle aime Marinette et of… https://t.co/IG0mxQYlo6
Mon Dec 26 18:14:00 +0000 2022,2366019087,"La 2002R ""Rust Oxide"" est à 112€ 👀

Lien https://t.co/8RmPoEibsT https://t.co/IIhwQUuIox"
Mon Dec 26 18:11:53 +0000 2022,1330588167553118210,@am_tbly On va croire jsuis lesbienne
Mon Dec 26 18:11:46 +0000 2022,886265789824872448,Des films d’amour de pd à me conseiller ?
Mon Dec 26 18:11:26 +0000 2022,1956238591,"Les Tops : tout le monde évidemment mais mentions spéciales à Escales (2 arrêts énormes en 1er MT), Bastian, Jean e… https://t.co/LOk7iB6K79"
Mon Dec 26 18:10:35 +0000 2022,1593978405048942594,@aliou_diaw26 @Aouchiste @ASSEofficiel Meilleure supporter de France sale pd
Mon Dec 26 18:08:52 +0000 2022,1457689553435828229,le mec trans lesbienne originel lui https://t.co/qbvMW77e8i
Mon Dec 26 18:07:30 +0000 2022,3360474689,la discussion etzit terrible mais jsuis trop heureuse d avoir fait mon CO a mon chef.... vu que tt le monde me croy… https://t.co/tZ9HYL3FfL
Mon Dec 26 18:07:20 +0000 2022,1339212000753225731,Je suis lesbienne Marc https://t.co/dNzWHDdPWw https://t.co/SOFsLKoSCA
Mon Dec 26 18:02:38 +0000 2022,1358908359110451202,@starlightserine MDRRR tu dois être myope ou misandre ou lesbienne
Mon Dec 26 17:59:59 +0000 2022,1569052906367684615,@user45632369075 @iamdzprv @Lmnsaf @scarletksh @mahrezz213 je savais pas t’étais gouine
Mon Dec 26 17:58:47 +0000 2022,1579209321241509889,"@FIokinho @JimmyDeuxFois__ Mdrrrr jsuis un 3arbi spicy c pour ça, en mode pd d'la street qui garde les valeurs de r… https://t.co/Z9FisiMbJN"
Mon Dec 26 17:58:41 +0000 2022,1535299551082516485,@Giasko2 T’as raison 2023 finito era pd
Mon Dec 26 17:58:37 +0000 2022,1605662028357636097,j’le reconnais qu’à sa plaque ce pd
Mon Dec 26 17:55:08 +0000 2022,1189167804957761537,@_msitakrabs NON JE RIGOLE JE LE JURE JSUI PAS PD
Mon Dec 26 17:55:07 +0000 2022,898967403022954497,Pk tous les pd sont nuls en maths..
Mon Dec 26 17:54:49 +0000 2022,1117540002613821441,"@SiriusXbow Tu prend trop la confiance toi fdp 
Calme toi tu pu bien la merde et Sirius c quoi ce nom de ptit pd"
Mon Dec 26 17:54:44 +0000 2022,1212469098879184896,"@l_nino945 Jv pas rentrer dans ta haine vous avez gagner grace a Gassama c’est pas grave toute l’afrique sait ce qu’on vaut , bonne annee pd"
Mon Dec 26 17:53:43 +0000 2022,1449675578005762055,@Tonye237 Peut-être elle est lesbienne 🙄
Mon Dec 26 17:52:57 +0000 2022,1598406056065073193,L’actrice lesbienne Tonje Gjevjon risque 3 ans de prison pour avoir déclaré que les hommes ne peuvent pas être lesb… https://t.co/bUnhlrz5WJ
Mon Dec 26 17:52:32 +0000 2022,1333805350399602688,"@MrBuchido_ @skingamas_ Non justement, être homophobe c’est ne pas cautionner le fait que qlq aime le même sexe ( g… https://t.co/ExCWzVme7Q"
Mon Dec 26 17:52:03 +0000 2022,3405330815,Jsuis pd
Mon Dec 26 17:51:24 +0000 2022,1394934749991407616,T’façon j’les jamais apprécié lui toujours à vouloir faire le pd dans ces vidéos https://t.co/8JcLoQ9Lr4
Mon Dec 26 17:51:05 +0000 2022,3749757568,"@azertyste @mi_adre @Melanphorya Oui c vraiment les pd, pas les homosexuels en général"
Mon Dec 26 17:49:56 +0000 2022,1165991035048271877,@thomas139302 Si j’aime les fesses ça fait de moi une lesbienne?
Mon Dec 26 17:48:05 +0000 2022,1223568324073807872,"@lErazski @yns956_ AH J’AI 2 PAPA ? 
vous êtes pd ?"
Mon Dec 26 17:48:05 +0000 2022,984182617594646528,@sugvrgurl T'es lesbienne ?
Mon Dec 26 17:47:25 +0000 2022,1005373876229083136,"hétéro
hétéro attirée par les meufs ?!
bi
pan
bi avec une large préférence pour les femmes
bi qui n’aime que les fe… https://t.co/FnCeYALKn6"
Mon Dec 26 17:46:53 +0000 2022,1482287456875692033,@thelwhore au bout de toutes ces années je suis enfin une lesbienne accomplie
Mon Dec 26 17:44:15 +0000 2022,1570143568060194816,"@BOROWSKIMIKE C'est marrant, en lisant les réponses sur ce fil, j'ai l'impression que les trolls de Macron ont reçu… https://t.co/pQerYuuLNU"
Mon Dec 26 17:43:47 +0000 2022,271139108,… j’ai à peine eu le temps de poser mon cul sur le canap avec mon café que le tonton en question me lâche « quand m… https://t.co/krMxSMx8fF
Mon Dec 26 17:41:52 +0000 2022,1607158369239851008,"ils jouent en France, mais ils sont tous originaires d'Angola
comme c'est agréable de les voir courir
ce sont des e… https://t.co/eUxZrpRzNK"
Mon Dec 26 17:39:24 +0000 2022,1272457975,"Quel but des reds 🥰🥰🥰🥰
La qualité de l’avant PD de TAA , la PD et la finition 😌
#AVLLIV #PremierLeague"
Mon Dec 26 17:39:24 +0000 2022,1167590866384556038,"Comme vous voulez crée des conflits partout allons y 
Les Fanakwit du PD Fally faites attention ⚠️"
Mon Dec 26 17:38:31 +0000 2022,1439796768527507460,@P3urpe @ActuFoot_ tu m’as dans ta galerie t fan ou quoi pd
Mon Dec 26 17:36:13 +0000 2022,1600572577553989646,WAllah ont t’encule sal pti pd ont c’est jamais affiché nous sal tahane des réseaux prcq le frère à dit que y’avait… https://t.co/4ML4GyZCTP
Mon Dec 26 17:35:13 +0000 2022,1159025127784361984,@queerly_yours C'est une honte qu'elle soit pas sur ma kin list vraiment (osez me dire que c'est pas une giga lesbi… https://t.co/QmkxAenTjK
Mon Dec 26 17:30:59 +0000 2022,1039878408656904192,"Le pire c'est que après Eto'o, c'est Rooney que je prends.
Monsieur des grands rdv, des grosses références en Europ… https://t.co/io3OhXa65X"
Mon Dec 26 17:30:23 +0000 2022,1083629527258066945,"meuf bi&gt;mec bi&gt;meuf lesbienne&gt; meuf bi&gt; meuf pan&gt;mec pan&gt;nb pan&gt; mec pan

no hetero here purr💅 https://t.co/U8YiDjN5KI"
Mon Dec 26 17:28:06 +0000 2022,1552265572943028224,"@GaetanEscorbiac Faut savoir de quoi on parle.

De l’homophobie «démocratique» type LMPT qui manifeste en famille ?… https://t.co/2zVM0ahJJ8"
Mon Dec 26 17:27:38 +0000 2022,2159424937,Jte l’ai clairement dit hier t’es là ta fais ton pitbull avec moi je suis pas t’es pd donc passe à autre chose c’est comment ça? 😂
Mon Dec 26 17:25:39 +0000 2022,1465173051813904389,"https://t.co/HgmidGpN7z

Gérard Fauré, ex-baron de la drogue : assassinats politiques, cocaïne et mafia | Entretien"
Mon Dec 26 17:23:32 +0000 2022,1538365532705107968,@yutamonamoureux Elle est pas lesbienne tu racontes quoi 💀
Mon Dec 26 17:23:16 +0000 2022,1547259859975999489,@usrmariia @KC_Cargoohio @ilnanas @DslvPereira99__ @Nass9370 Ma fille  elle est lesbienne 😱
Mon Dec 26 17:19:32 +0000 2022,847725156,"@imadumbbiatch Je le prends en mode ""t'es lesbienne ressaisis toi"" c'est subtilement dit mais si c'est le cas je trouve ça hyper déplacé"
Mon Dec 26 17:18:49 +0000 2022,1538365532705107968,@Arkan0812 Elle est lesbienne avec nobara tu vas me dire c'est ça la ???
Mon Dec 26 17:14:27 +0000 2022,1591898877250134021,@122dayys bah elle est lesbienne j'y peux rien ?
Mon Dec 26 17:10:22 +0000 2022,1591898877250134021,#NewProfilePic j'ai une pp de lesbienne mtn plus jamais jdemande a titi de choisir @122dayys https://t.co/HnEKQd3D56
Mon Dec 26 17:09:34 +0000 2022,1016430859254226946,@Mouettalicorne Ou alors j’suis juste pas assez lesbienne
Mon Dec 26 17:08:04 +0000 2022,1378653523001421824,jk rolling elle a marier le plus gay des gay (remus) a la plus lesbienne des lesbienne (tonks) bitch who tf???
Mon Dec 26 17:06:47 +0000 2022,1603470889231781891,"@HalRatio @elonmusk Meeeeeeerrrrde Lycanthrope...!!! Bouffe ta mère...Marie a claqué...!!!

Bouffe ta chatte pédé..… https://t.co/Ezxa4MicXZ"
Mon Dec 26 17:04:40 +0000 2022,1587451671046758400,"@AldoSterone111 The Children Of Men , de PD james. Le monde arrête de se reproduire, on ne sait pas pourquoi, c'est… https://t.co/BClj88n81J"
Mon Dec 26 17:03:23 +0000 2022,318613817,@Blootaku @PatrickAdemo Je peux te rassurer qu’il n’est pas pd mdr
Mon Dec 26 16:59:59 +0000 2022,1046183660708405248,ce qué da ce fala
Mon Dec 26 16:59:46 +0000 2022,2334461927,ta reine d’angèle en boucle en ce moment si je suis pas dans ma lesbienne era
Mon Dec 26 16:57:26 +0000 2022,1539244516066177025,Le weekend passé Urunani et Gymkhana ont mis en poche leurs premières victoires en demi-finale des Playoffs en batt… https://t.co/K9JGkRYaai
Mon Dec 26 16:57:05 +0000 2022,1479903894725545985,@Litteul_Kevin @heubeu31 @papidou07 @PatrickFerstler @RaquelGarridoFr L’homophobie= haine et rejet des homosexuels… https://t.co/4mcJrGIHG7
Mon Dec 26 16:56:11 +0000 2022,1150069867011293184,"Ta femme est enceinte elle veut une fille et toi tu veux un garçon boom, Dieu vous donne un pédé à qui la faute ???"
Mon Dec 26 16:56:07 +0000 2022,1495717185938989060,"@AldoSterone111 la mienne est aussi lesbienne, mais ne dit pas non à une poutre de bamako de temps en temps"
Mon Dec 26 16:54:23 +0000 2022,1087034680854089728,@PatrickAdemo Mais stop avec ce sale pd de thimote
Mon Dec 26 16:52:27 +0000 2022,734297689358229505,"@Capricia_mandal Tu vas voir comme ça c est un petit #pd qui est derrière  ce compte...
😡😡😡😡"
Mon Dec 26 16:46:51 +0000 2022,955116697152876544,@mauvsi @iffly4 @marrtvn @JasperEnAMarre @GaelleGD et toi suces en silence wsh frere le boucan dans les notifs just… https://t.co/JLzC3HXPPi
Mon Dec 26 16:46:35 +0000 2022,1533151208399052803,@AbdKhey La ferme toi sans ta barbe tu ressemble à pd victimisé par des cache
Mon Dec 26 16:43:36 +0000 2022,1191407199047835649,@KumaTheKreator Moi jvais m'appeler La Gouine
Mon Dec 26 16:42:40 +0000 2022,1471435389361610756,L’actrice lesbienne Tonje Gjevjon risque 3 ans de prison pour avoir déclaré que les hommes ne peuvent pas être lesb… https://t.co/zxi6raVbc9
Mon Dec 26 16:40:51 +0000 2022,1491084163763654656,@Kick4ss85 @VibesFoot @FrankKhalidUK Nique ton père le pd
Mon Dec 26 16:37:48 +0000 2022,1599179284672823297,@lasnann Nn degage t pede et pas sasogoat
Mon Dec 26 16:37:21 +0000 2022,959204895353114631,Mon copain m’a donné Sakura Miku j’ai hurlé comme un pd quand je l’ai ouvert https://t.co/GfpkYaJZgB
Mon Dec 26 16:36:11 +0000 2022,1496067246,« Men are trash » veut dire qu’elle est lesbienne? https://t.co/FZHwxubJPA
Mon Dec 26 16:35:12 +0000 2022,1411447658,"New Balance 2002R 'White/Natural Indigo' available on sale via New Balance EU
FR:https://t.co/UsrBOI9nUG
UK:… https://t.co/MceHW0wHDO"
Mon Dec 26 16:35:04 +0000 2022,1052873105637601280,@baguettelander SI FUGU STREAL REGARDE PAS CE PD
Mon Dec 26 16:29:31 +0000 2022,1276768989407035393,@19Zpk @Jleboss1904 @Mathias95152259 @_BeFootball @lequipe Xptdrr c'est une dinguerie tu es littéralement entrain d… https://t.co/ifPx2aFEsy
Mon Dec 26 16:28:05 +0000 2022,1603134327285579776,@JimmyDeuxFois__ Les pd
Mon Dec 26 16:25:50 +0000 2022,1476263651355017219,@gd_temp @parkseolie c'est meme un pd sur ce qu'il ecoute
Mon Dec 26 16:24:43 +0000 2022,1243250335608700930,@glycoc_alix c'est vrai qu'on dirait grave une pelote lesbienne krkrkr j'ai hate de voir le pull que ça donnera !!
Mon Dec 26 16:23:38 +0000 2022,1268624533302493186,les repas de fin d’année avec la famille en tant que kpop stan be like : tu as trouvé un petit chinois? Tu va te ma… https://t.co/Nab9tXKYJG
Mon Dec 26 16:22:40 +0000 2022,1055134672001421312,T’façon Omar il est pas pd hein il aime juste les hommes 🥲
Mon Dec 26 16:22:34 +0000 2022,1605647101551120400,@hidtstars elle est lesbienne jenna ?
Mon Dec 26 16:19:27 +0000 2022,1583837833193725953,"@MOMBRUNS Vous demandez des bails pas possible, lorsqu’on vous donne les raisons du refus vous n’êtes pas content.… https://t.co/OYZU3xa67V"
Mon Dec 26 16:19:03 +0000 2022,1254591694089211904,@ElCigarillooo @Herisson_bIeu Moi je vais dire à tout le monde que je suis une femme comme ça je me fais un harem d… https://t.co/AyileEX9Ku
Mon Dec 26 16:18:17 +0000 2022,1007856740879294464,@wembi_steve Vous avez demandé l'avis des femmes avant de parler à leur place? Je préfère etre lesbienne que d être la femme d'un polygame.
Mon Dec 26 16:17:13 +0000 2022,355584591,@laremdesevir Et si il y'a un putain de PD violeur là
Mon Dec 26 16:15:56 +0000 2022,1526669410131378176,"Dans l'tapis! 🎚️🎸
https://t.co/Gd8gJxMPPX"
Mon Dec 26 16:15:43 +0000 2022,1404509355542822913,@Belarbiilies1 @Italian347 pleure pd
Mon Dec 26 16:15:28 +0000 2022,1110247655723204609,@_stringer_10 J’ai jamais dis que c’était un taro normal. Pd
Mon Dec 26 16:15:22 +0000 2022,1300113929117499392,"c très simple 
hétéro  
bi 
un moment de « lesbienne ? »
ah nn c’est ace 
bi ace 👍🏻 https://t.co/zHwJ5Q9CuA"
Mon Dec 26 16:13:18 +0000 2022,275146822,🎨: PD THOMPSON https://t.co/MaGAvQ24N6
Mon Dec 26 16:10:23 +0000 2022,1541544485758312448,"""J'aime que les PD soient punis,
J'aime que les pauvres soient isolés,
J'aime que les handicapés s'ennuient,
J'aime… https://t.co/MNmrxxprbR"
Mon Dec 26 16:09:36 +0000 2022,1255636203287785472,"j’ai toujours pas vu euphoria, la honte, je crois que je suis lesbienne"
Mon Dec 26 16:09:23 +0000 2022,3749757568,"@azertyste @Melanphorya @mi_adre Je dis juste qu’à une autre époque être pd ça courait cher, ajd on en voit bcp com… https://t.co/uNnY8EqtZ7"
Mon Dec 26 16:08:22 +0000 2022,1576930267280949248,@achlehi78 @akkh_2 @Adam39513833 @tbzrunpeuu @BloodLine2mz PTDR c’est quoi ce nerdier pk je suis lesbienne 💀
Mon Dec 26 16:07:53 +0000 2022,1582117100927258627,@ActuFoot_ Les français ils ont la grande gueule quand il s'agit de saboter mais tkt ammer vous faire foutre d'aill… https://t.co/wNYM0Q101X
Mon Dec 26 16:05:13 +0000 2022,1392654854,Les lesbienne qui drague on peut avoir un exemple de vos premiers dm ?
Mon Dec 26 16:04:17 +0000 2022,1058673658074484736,PTI K Supporter N League K Supporter K Sath Larpara | PTI Supporter | PD... https://t.co/rPo5uIgfq4 via @YouTube
Mon Dec 26 16:04:14 +0000 2022,956569922087342080,Arretes de croire que je suis ton pd à insulter ma mère pr de la merde. Oses le dire en face Batard va. https://t.co/sYItoidfeG
Mon Dec 26 16:03:06 +0000 2022,1564040352,"Je suis en Questionnement par rapport à mon identité de genre ( soit hétérosexuelle, lesbienne, bisexuelle, bispirituelle ) 🏳️‍🌈🏳️‍⚧️"
Mon Dec 26 16:01:52 +0000 2022,1565365024708763650,@_V_l_A_l_M_l_P_ @PatrickAdemo @Matador_goat @mecashrekos j’suce pas des inconnus pd
Mon Dec 26 16:01:44 +0000 2022,1461393032692051978,Tu vas voir si un petit pd comme de bruyne il va le bousculer https://t.co/TmVxazinuj https://t.co/ggjWJnnmtO
Mon Dec 26 16:01:35 +0000 2022,1267151853407604736,@akkh_2 @userdz5 @Adam39513833 @tbzrunpeuu @BloodLine2mz mdddrrrr vs etes lesbienne wsh
Mon Dec 26 16:01:06 +0000 2022,1344584858631348224,@darkksaske Bah c ma question justement pd
Mon Dec 26 16:00:59 +0000 2022,974692440421666818,Les gens c'est sympa de liker mais vous allez pas me dire qu'avec la TL lesbienne que j'ai y'a pas UNE personne qui… https://t.co/ydi0R25Upe
Mon Dec 26 15:58:14 +0000 2022,4267017453,"qu’elle avait des gigas belles mains et que ça me faisait concurrence, lesbienne, très jolie et très belle voix bie… https://t.co/T2YgeG0TB7"
Mon Dec 26 15:57:25 +0000 2022,871732632052281345,meuf hetero &gt; meuf bi &gt; meuf lesbienne &gt; meuf bi &gt; mec bi &gt; mec gay https://t.co/wuSAGZTSTZ
Mon Dec 26 15:57:17 +0000 2022,1063719060511367168,@KWAMSY_ C’est pourtant la base de ton tweet ptit pd
Mon Dec 26 15:56:19 +0000 2022,1588590428621869056,@MtheLittlee @290Julie @le_chardon @fourmi_digitale @SophieRobertMUR Venant de toi c'est ce que j'ai supposé vu que… https://t.co/Ht9y72lGen
Mon Dec 26 15:56:01 +0000 2022,1569427201111506944,@Melanphorya @mi_adre @GabDilo292 Moi j’vois juste un mec qui traite un inconnu d’imbecile… et @GabDilo292 le pd qui dit rien
Mon Dec 26 15:52:39 +0000 2022,1569427201111506944,@mi_adre @GabDilo292 @Melanphorya Gab t’es un pd si tu dis rien
Mon Dec 26 15:51:45 +0000 2022,1550051109573623810,@JimmyDeuxFois__ Y'a les pd aussi
Mon Dec 26 15:51:23 +0000 2022,1388842938696933378,LA PELOTE LESBIENNE ??? DONNEZ MOI JE VAIS VOUS EN FAIRE UNE ÉCHARPE https://t.co/NSfEoVUHGP
Mon Dec 26 15:49:10 +0000 2022,1166802321969438721,@detraque140 Jsp je suis pas pd
Mon Dec 26 15:47:02 +0000 2022,1483340537516236800,"@Ptibowt Après lesbienne ou pas, balek, elle fait ce qu'elle veut de sa vie, en tout cas elle a du style et ça c'est cool :)"
Mon Dec 26 15:46:47 +0000 2022,1526543688029159424,@Osuushiii Écoute bz ta mère toi t trop un fous tu vien fair le suceur ici salle chien tu va rien fair pti pd
Mon Dec 26 15:45:29 +0000 2022,1530513400308109312,@unknoown_92 J’ai miser laisse moi avoir le seum tqlment pd
Mon Dec 26 15:44:27 +0000 2022,1378757974605324291,@Zuttraify @ShissoA @IbrahimMrf @LilKimmi_ @_BeFootball Apprend à savoir ce que sais un footix sale pd
Mon Dec 26 15:42:07 +0000 2022,1541544485758312448,Ca t'fera pas d'mal si t'es un refoulé crispé dans ton placard. Et encore plus si tu violes des PD avec tous tes autres potes refoulés.
Mon Dec 26 15:37:33 +0000 2022,1348736912979353602,@Userraphmp4 Ce qui est vrm désolant c’est de voir les réactions des gens qui sont complètement détruits a l’idée d… https://t.co/zDlchRbzaK
Mon Dec 26 15:36:35 +0000 2022,1272215447144980482,@caitvistan Franchement jsp genre en mode qu'elle soit hetero ou lesbienne ou bi ou pan ou autre ça va changer un truc
Mon Dec 26 15:35:34 +0000 2022,1549769554351497216,@k31251a @kuroashi_SZN @_3MYGNG Bah nike bien sa mere ce pd
Mon Dec 26 15:35:10 +0000 2022,819688095142608896,@arlesira t compro un peine
Mon Dec 26 15:30:03 +0000 2022,1137858806791188481,Ptit pd va
